image,keypoint,gt_x,gt_y,pred_x,pred_y,euclidean_error,width,height
2018 Caguan The Field Museum/IMG_1606-Editar.jpg,15,2154.3,2373.2,2042.945781301945,2302.879917689732,131.6991875372703,5472,3648
2018 Caguan The Field Museum/IMG_1606-Editar.jpg,16,1564.1,1867.9,1426.886869227632,1911.091064453125,143.8503086717194,5472,3648
2018 Caguan The Field Museum/IMG_1606-Editar.jpg,17,3458.8,1253.5,3440.2262625187004,1179.0669497535346,76.71546580069163,5472,3648
2018 Caguan The Field Museum/IMG_1606-Editar.jpg,18,2441.5,2468.3,2436.3089807388624,2464.798833937872,6.261377225826778,5472,3648
2018 Caguan The Field Museum/IMG_1606-Editar.jpg,19,2827.3,2671.4,2770.974259721472,2655.124645414806,58.6299939007164,5472,3648
2018 Caguan The Field Museum/IMG_1661-Editar.jpg,0,112.6,2063.3,129.71009907823918,2046.089117140997,24.26870369948717,5472,3648
2018 Caguan The Field Museum/IMG_1661-Editar.jpg,1,3856.2,1949.7,3986.628808204164,1950.2999906994048,130.430188217291,5472,3648
2018 Caguan The Field Museum/IMG_1661-Editar.jpg,2,1415.7,1005.3,1388.446744391258,1041.286522274926,45.14166287055866,5472,3648
2018 Caguan The Field Museum/IMG_1661-Editar.jpg,3,1760.9,2673.4,1771.772786241896,2669.746954055059,11.470057773952616,5472,3648
2018 Caguan The Field Museum/IMG_1661-Editar.jpg,4,645.1,1443.2,646.9914390076983,1449.859912690662,6.923292465805751,5472,3648
2018 Caguan The Field Museum/IMG_1661-Editar.jpg,5,773.3,2515.2,770.4904335508954,2524.43227422805,9.65031352101348,5472,3648
2018 Caguan The Field Museum/IMG_1661-Editar.jpg,6,3854.1,1623.0,3949.120519759808,1665.4551653180806,104.07372501073228,5472,3648
2018 Caguan The Field Museum/IMG_1661-Editar.jpg,7,3792.7,2230.9,3897.2227565684216,2254.745413643973,107.20825710976612,5472,3648
2018 Caguan The Field Museum/IMG_1661-Editar.jpg,8,5104.2,1441.2,5062.347179007022,1409.372590564546,52.5798689275877,5472,3648
2018 Caguan The Field Museum/IMG_1661-Editar.jpg,9,4944.7,2658.9,4963.187240275931,2660.792660667783,18.58386981829619,5472,3648
2018 Caguan The Field Museum/IMG_1661-Editar.jpg,10,661.4,1545.4,673.4228936053337,1602.6867559523807,58.53479630265056,5472,3648
2018 Caguan The Field Museum/IMG_1661-Editar.jpg,11,722.7,2106.3,720.5351758916331,2072.7438092912944,33.62594828847508,5472,3648
2018 Caguan The Field Museum/IMG_1661-Editar.jpg,12,686.6,1818.1,696.5662731414141,1830.7133730933783,16.07556472171455,5472,3648
2018 Caguan The Field Museum/IMG_1661-Editar.jpg,13,437.4,2250.3,396.6665136459024,2236.022298177084,43.16329088361503,5472,3648
2018 Caguan The Field Museum/IMG_1661-Editar.jpg,14,1723.1,2137.0,1689.9091410535448,2122.891717819941,36.06489627984055,5472,3648
2018 Caguan The Field Museum/IMG_1661-Editar.jpg,15,2969.8,1586.8,2716.1202684767704,1542.7940470377607,257.46830888832267,5472,3648
2018 Caguan The Field Museum/IMG_1661-Editar.jpg,16,1579.1,1896.0,1504.8657809318374,2024.816941034226,148.67590113422966,5472,3648
2018 Caguan The Field Museum/IMG_1661-Editar.jpg,17,1731.2,510.9,1762.329788857318,512.608253115699,31.176623983499027,5472,3648
2018 Caguan The Field Museum/IMG_1661-Editar.jpg,18,2968.2,2586.3,2969.0098951623786,2566.490670340402,19.8258788389487,5472,3648
2018 Caguan The Field Museum/IMG_1661-Editar.jpg,19,4326.6,2592.1,4316.271275297125,2590.178269159226,10.505979412323962,5472,3648
2018 Caguan The Field Museum/IMG_1751-Edit.jpg,0,213.0,1832.2,227.4983757506025,1848.360482352121,21.710920967542304,5472,3648
2018 Caguan The Field Museum/IMG_1751-Edit.jpg,1,4129.7,1860.2,4108.368777660614,1881.5225684756324,30.160785349362968,5472,3648
2018 Caguan The Field Museum/IMG_1751-Edit.jpg,2,2174.1,1337.3,2171.092854601271,1333.6509660993306,4.728464006136703,5472,3648
2018 Caguan The Field Museum/IMG_1751-Edit.jpg,3,2014.5,2329.3,2000.7791436377995,2320.192656017485,16.46832152127216,5472,3648
2018 Caguan The Field Museum/IMG_1751-Edit.jpg,4,579.9,1594.6,586.0333225980717,1610.041811988467,16.61527019278307,5472,3648
2018 Caguan The Field Museum/IMG_1751-Edit.jpg,5,567.1,2276.7,592.7979496083362,2297.8762265159967,33.29890664165111,5472,3648
2018 Caguan The Field Museum/IMG_1751-Edit.jpg,6,3954.6,1652.7,4002.483073133104,1679.1745896112352,54.71464692158319,5472,3648
2018 Caguan The Field Museum/IMG_1751-Edit.jpg,7,3925.3,2014.0,3985.6656052609706,2058.8117792038693,75.18046191624273,5472,3648
2018 Caguan The Field Museum/IMG_1751-Edit.jpg,8,5251.1,1310.7,5256.592735777511,1323.6916271391365,14.105053067744535,5472,3648
2018 Caguan The Field Museum/IMG_1751-Edit.jpg,9,5224.8,2508.8,5221.034725108046,2507.54750860305,3.9681267257254937,5472,3648
2018 Caguan The Field Museum/IMG_1751-Edit.jpg,10,580.0,1636.3,587.8356501802486,1670.181088402158,34.77535858998542,5472,3648
2018 Caguan The Field Museum/IMG_1751-Edit.jpg,11,576.5,2106.0,589.3090453452251,2105.227213541667,12.83233577982647,5472,3648
2018 Caguan The Field Museum/IMG_1751-Edit.jpg,12,590.5,1868.5,591.8228107208902,1885.7208426339284,17.271573443836246,5472,3648
2018 Caguan The Field Museum/IMG_1751-Edit.jpg,13,495.4,2195.9,445.984031027936,2168.537905738467,56.48559278103584,5472,3648
2018 Caguan The Field Museum/IMG_1751-Edit.jpg,14,1216.4,2237.9,1209.367886644729,2278.768763950893,41.46934391951717,5472,3648
2018 Caguan The Field Museum/IMG_1751-Edit.jpg,15,1921.2,2236.3,1892.635602585813,2167.908923921132,74.11655744070413,5472,3648
2018 Caguan The Field Museum/IMG_1751-Edit.jpg,16,1140.4,1915.7,1136.8881142798891,1971.0298839750749,55.44122475204135,5472,3648
2018 Caguan The Field Museum/IMG_1751-Edit.jpg,17,2969.4,795.7,3018.057188318131,812.3539835611973,51.428369053302525,5472,3648
2018 Caguan The Field Museum/IMG_1751-Edit.jpg,18,2671.3,2310.9,2657.481195003429,2296.726498558407,19.795138662007385,5472,3648
2018 Caguan The Field Museum/IMG_1751-Edit.jpg,19,3367.4,2696.1,3365.6035717903305,2698.3537539527533,2.8821105447307547,5472,3648
2018 Caguan The Field Museum/IMG_1769-Edit.jpg,0,200.7,1855.7,194.907418758311,1831.6438685825897,24.74371548925677,5472,3648
2018 Caguan The Field Museum/IMG_1769-Edit.jpg,1,4096.2,1680.5,4069.878965986536,1685.0137939453125,26.705264786529565,5472,3648
2018 Caguan The Field Museum/IMG_1769-Edit.jpg,2,1744.2,797.8,1657.6304616725192,827.0743117559523,91.38528489323572,5472,3648
2018 Caguan The Field Museum/IMG_1769-Edit.jpg,3,1768.0,2420.1,1778.5573990192825,2418.693748837425,10.650643942250118,5472,3648
2018 Caguan The Field Museum/IMG_1769-Edit.jpg,4,770.7,1149.1,831.6106567382812,1115.8807838076636,69.38028847390227,5472,3648
2018 Caguan The Field Museum/IMG_1769-Edit.jpg,5,918.2,2281.6,898.1389729925922,2289.54207938058,21.57594562190441,5472,3648
2018 Caguan The Field Museum/IMG_1769-Edit.jpg,6,3927.9,1397.9,3965.256806069231,1375.8833124069945,43.36202823049389,5472,3648
2018 Caguan The Field Museum/IMG_1769-Edit.jpg,7,3965.7,1984.1,3994.0163249563657,1991.6846749441968,29.31452802014101,5472,3648
2018 Caguan The Field Museum/IMG_1769-Edit.jpg,8,4982.9,1108.0,5103.2746991096665,1091.0169503348206,121.56682179637986,5472,3648
2018 Caguan The Field Museum/IMG_1769-Edit.jpg,9,5039.7,1746.1,5123.493633513754,1743.913330078125,83.82216021306365,5472,3648
2018 Caguan The Field Museum/IMG_1769-Edit.jpg,10,784.3,1281.5,833.4553152855406,1238.0860421316966,65.58213749651446,5472,3648
2018 Caguan The Field Museum/IMG_1769-Edit.jpg,11,846.3,1721.6,849.8994379246487,1696.165658133371,25.687773347683443,5472,3648
2018 Caguan The Field Museum/IMG_1769-Edit.jpg,12,825.9,1506.5,839.8341059583299,1471.0473225911455,38.09267179280375,5472,3648
2018 Caguan The Field Museum/IMG_1769-Edit.jpg,13,527.7,2004.2,489.8129571143618,1984.6642659505212,42.62713834484026,5472,3648
2018 Caguan The Field Museum/IMG_1769-Edit.jpg,14,1771.5,1913.4,1717.8486883285204,1904.9045119512648,54.31976216126542,5472,3648
2018 Caguan The Field Museum/IMG_1769-Edit.jpg,15,2959.4,1631.2,2844.497455678087,1579.431271507627,126.02617165242404,5472,3648
2018 Caguan The Field Museum/IMG_1769-Edit.jpg,16,1577.3,1685.3,1600.3365413584606,1711.822004045759,35.12974432533393,5472,3648
2018 Caguan The Field Museum/IMG_1769-Edit.jpg,17,2046.0,762.5,2024.9791318203531,744.2947271437879,27.808431433563705,5472,3648
2018 Caguan The Field Museum/IMG_1769-Edit.jpg,18,3086.7,2342.5,3138.3190437479225,2344.05365280878,51.642419719646966,5472,3648
2018 Caguan The Field Museum/IMG_1769-Edit.jpg,19,4457.8,2412.7,4518.838683432722,2366.000093005953,76.85442204878416,5472,3648
2018 Caguan The Field Museum/IMG_2434-Edit.jpg,0,244.0,1939.9,296.26579187271454,1910.278192429316,60.07632215637507,5472,3648
2018 Caguan The Field Museum/IMG_2434-Edit.jpg,1,4204.7,1932.5,4081.003821190368,1993.1563488188249,137.76769325257462,5472,3648
2018 Caguan The Field Museum/IMG_2434-Edit.jpg,2,2150.9,1266.5,1717.7173929417386,1422.7013171968,460.484551914402,5472,3648
2018 Caguan The Field Museum/IMG_2434-Edit.jpg,3,2001.8,2629.1,1724.582226367707,2602.1421770368306,278.5254355288913,5472,3648
2018 Caguan The Field Museum/IMG_2434-Edit.jpg,4,635.9,1682.3,772.7811633170923,1627.405078706287,147.47849082114797,5472,3648
2018 Caguan The Field Museum/IMG_2434-Edit.jpg,5,616.8,2372.7,816.1845591119,2441.4646577380954,210.90941317561948,5472,3648
2018 Caguan The Field Museum/IMG_2434-Edit.jpg,6,4075.5,1732.0,3975.246913828748,1762.2846795944945,104.7274706321206,5472,3648
2018 Caguan The Field Museum/IMG_2434-Edit.jpg,7,4060.6,2123.7,3939.097102388422,2173.3985711960568,131.27414866202363,5472,3648
2018 Caguan The Field Museum/IMG_2434-Edit.jpg,8,5280.8,1455.6,5253.448308417137,1451.945382254465,27.594768767106004,5472,3648
2018 Caguan The Field Museum/IMG_2434-Edit.jpg,9,5082.4,2769.1,5067.242581631275,2755.2962123325897,20.501021573850668,5472,3648
2018 Caguan The Field Museum/IMG_2434-Edit.jpg,10,636.1,1730.0,762.1641409042031,1703.7184099469869,128.77456890873063,5472,3648
2018 Caguan The Field Museum/IMG_2434-Edit.jpg,11,624.2,2186.4,740.8880426934429,2174.553821382069,117.2878137552008,5472,3648
2018 Caguan The Field Museum/IMG_2434-Edit.jpg,12,635.2,1964.2,736.3719532743416,1945.6756766183037,102.8538510999721,5472,3648
2018 Caguan The Field Museum/IMG_2434-Edit.jpg,13,470.33,2237.26,603.9977514388711,2251.0543561662944,134.3776470874766,5472,3648
2018 Caguan The Field Museum/IMG_2434-Edit.jpg,14,1223.3,2493.2,1589.7167431445832,2238.088163829985,446.4787549377013,5472,3648
2018 Caguan The Field Museum/IMG_2434-Edit.jpg,15,1928.2,2740.7,2550.5320811170213,2041.9419235956104,935.7136680244688,5472,3648
2018 Caguan The Field Museum/IMG_2434-Edit.jpg,16,1190.1,2088.8,1434.2389945172254,2047.931884765625,247.53595998701283,5472,3648
2018 Caguan The Field Museum/IMG_2434-Edit.jpg,17,3008.1,656.9,1873.227757230717,1427.7367611839654,1371.9053610948413,5472,3648
2018 Caguan The Field Museum/IMG_2434-Edit.jpg,18,2637.7,2616.0,2769.412871665143,2603.3697684151784,132.31705601382126,5472,3648
2018 Caguan The Field Museum/IMG_2434-Edit.jpg,19,3291.9,2921.9,3295.6714295732218,2930.244274321056,9.156997049841262,5472,3648
2018 AndesCol/IMG_8905.jpg,0,237.1,805.1,228.6780217759151,800.0951886858256,9.796828746969496,5472,3648
2018 AndesCol/IMG_8905.jpg,1,3614.8,1699.0,3603.6112966334567,1705.3165428524926,12.848571774009596,5472,3648
2018 AndesCol/IMG_8905.jpg,2,2075.3,943.8,2060.2012705701463,955.9382731119796,19.37290129373862,5472,3648
2018 AndesCol/IMG_8905.jpg,3,1394.4,1679.6,1477.2336536163984,1694.2356392996653,84.11668151532949,5472,3648
2018 AndesCol/IMG_8905.jpg,4,558.4,709.8,604.2167621369058,713.355614071801,45.95452191174876,5472,3648
2018 AndesCol/IMG_8905.jpg,5,378.5,1159.1,425.4768990861612,1201.272658575148,63.1297250037364,5472,3648
2018 AndesCol/IMG_8905.jpg,6,3537.1,1496.5,3531.9204069096986,1509.806187220982,14.27875354997482,5472,3648
2018 AndesCol/IMG_8905.jpg,7,3515.9,1855.2,3466.693802529193,1864.77144077846,50.12845846534313,5472,3648
2018 AndesCol/IMG_8905.jpg,8,4462.4,1211.1,4523.32493299119,1206.902570452008,61.06935299142559,5472,3648
2018 AndesCol/IMG_8905.jpg,9,4392.3,2363.4,4426.0791866221325,2360.29397437686,33.92168692775236,5472,3648
2018 AndesCol/IMG_8905.jpg,10,531.6,798.0,587.5422480157081,755.1624726795017,70.4598386315597,5472,3648
2018 AndesCol/IMG_8905.jpg,11,433.2,1047.2,478.10900042919366,1045.7258417038684,44.93318887227314,5472,3648
2018 AndesCol/IMG_8905.jpg,12,494.2,938.4,532.4188652850212,903.193812779018,51.9630376547929,5472,3648
2018 AndesCol/IMG_8905.jpg,13,344.02,1074.04,328.7533502781644,1052.5096232096348,26.393706038832786,5472,3648
2018 AndesCol/IMG_8905.jpg,14,745.7,1341.8,845.3210317733437,1396.1960013253347,113.5045150281317,5472,3648
2018 AndesCol/IMG_8905.jpg,15,1321.0,1467.8,1344.5602204343104,1627.3945864722837,161.32425737678926,5472,3648
2018 AndesCol/IMG_8905.jpg,16,830.3,1117.0,887.2180003714057,1141.250177292597,61.86865009842812,5472,3648
2018 AndesCol/IMG_8905.jpg,17,2710.1,802.1,2741.8461144629946,817.7204851422994,35.38100252364755,5472,3648
2018 AndesCol/IMG_8905.jpg,18,1961.5,1799.7,1990.3796052324012,1815.983933221726,33.154156293728605,5472,3648
2018 AndesCol/IMG_8905.jpg,19,2239.0,2205.4,2341.9375762939453,2111.2066824776784,139.52965877953233,5472,3648
2018 AndesCol/IMG_8915.jpg,0,532.3,2222.1,497.7814490135679,2211.961948939733,35.97652625676209,5472,3648
2018 AndesCol/IMG_8915.jpg,1,4045.7,1155.0,4076.358795815325,1158.7117396763388,30.882661353430937,5472,3648
2018 AndesCol/IMG_8915.jpg,2,1993.6,1180.8,1961.1054528419008,1219.17102922712,50.28152224185766,5472,3648
2018 AndesCol/IMG_8915.jpg,3,2268.9,2208.0,2321.007759256566,2187.4587169828874,56.010381919152536,5472,3648
2018 AndesCol/IMG_8915.jpg,4,723.7,1914.6,791.3060263775769,1851.6881771995916,92.34972794023614,5472,3648
2018 AndesCol/IMG_8915.jpg,5,933.1,2451.1,952.5432844770712,2443.114147367931,21.019399456631525,5472,3648
2018 AndesCol/IMG_8915.jpg,6,3856.1,963.8,3817.676072465613,982.4891473679318,42.72800529521752,5472,3648
2018 AndesCol/IMG_8915.jpg,7,3984.3,1393.0,3944.132127802424,1425.6272699265255,51.74936424478295,5472,3648
2018 AndesCol/IMG_8915.jpg,8,4788.1,253.2,4786.844489564286,262.1970069521949,9.084186290033417,5472,3648
2018 AndesCol/IMG_8915.jpg,9,5023.8,1490.9,5055.032943400931,1516.5502086821052,40.41571425722033,5472,3648
2018 AndesCol/IMG_8915.jpg,10,736.6,1949.6,804.600308844384,1898.474429175967,85.07564866055858,5472,3648
2018 AndesCol/IMG_8915.jpg,11,831.5,2191.2,882.4540319239841,2194.753580729166,51.07779659802378,5472,3648
2018 AndesCol/IMG_8915.jpg,12,775.7,2054.7,844.3669889734147,2042.5631742931544,69.73132662522193,5472,3648
2018 AndesCol/IMG_8915.jpg,13,820.3,2338.2,791.2602256612572,2340.6574823288684,29.143570698214088,5472,3648
2018 AndesCol/IMG_8915.jpg,14,1357.8,2289.7,1444.45949375883,2319.674118768601,91.69686829162112,5472,3648
2018 AndesCol/IMG_8915.jpg,15,1773.2,1955.0,2097.823366855053,1937.385155087425,325.1009275126792,5472,3648
2018 AndesCol/IMG_8915.jpg,16,1293.1,2006.2,1368.7128812100018,2015.3363792782736,76.16285992000515,5472,3648
2018 AndesCol/IMG_8915.jpg,17,2686.9,731.6,2676.3352680612115,732.8949148995534,10.643794696232376,5472,3648
2018 AndesCol/IMG_8915.jpg,18,2947.5,1975.3,2991.596865390209,1979.5954124813989,44.305576461971256,5472,3648
2018 AndesCol/IMG_8915.jpg,19,3678.1,1937.3,3725.2863123467614,1921.4071393694196,49.79087358049947,5472,3648
2018 AndesCol/IMG_8946.jpg,0,873.9,537.9,844.9550424129402,537.4582810174852,28.94832785112472,5472,3648
2018 AndesCol/IMG_8946.jpg,1,4280.7,1662.9,4292.963429552443,1687.3190482003347,27.32547564815659,5472,3648
2018 AndesCol/IMG_8946.jpg,2,2797.2,739.5,2834.9767358658155,733.9734061104909,38.17885557078897,5472,3648
2018 AndesCol/IMG_8946.jpg,3,2140.9,1491.6,2154.6820415740312,1485.3474092029392,15.13405304681505,5472,3648
2018 AndesCol/IMG_8946.jpg,4,1238.3,476.1,1248.2792036989904,489.3720964704244,16.605211567041074,5472,3648
2018 AndesCol/IMG_8946.jpg,5,1003.2,932.5,1055.866924691708,977.3051554361972,69.14699494659064,5472,3648
2018 AndesCol/IMG_8946.jpg,6,4287.8,1454.2,4288.246233351687,1482.825959705171,28.629437529337373,5472,3648
2018 AndesCol/IMG_8946.jpg,7,4121.8,1804.4,4133.170559497589,1810.826447986421,13.060966924787254,5472,3648
2018 AndesCol/IMG_8946.jpg,8,5117.8,1601.1,5199.383477393618,1621.5780232747393,84.11428666329925,5472,3648
2018 AndesCol/IMG_8946.jpg,9,4822.9,2606.3,4836.793918041472,2618.811575753348,18.69707159891403,5472,3648
2018 AndesCol/IMG_8946.jpg,10,1218.7,515.7,1232.589821348799,534.5361938476562,23.40361800594156,5472,3648
2018 AndesCol/IMG_8946.jpg,11,1084.8,785.0,1129.499903577439,823.0008399600074,58.669798171618446,5472,3648
2018 AndesCol/IMG_8946.jpg,12,1159.4,668.6,1185.153464297031,678.2400396437879,27.49856882879989,5472,3648
2018 AndesCol/IMG_8946.jpg,13,988.55,820.91,947.4102732881584,778.5181855701267,59.072354317242414,5472,3648
2018 AndesCol/IMG_8946.jpg,14,1451.2,1096.7,1525.5005303240832,1157.6489868164062,96.1007169608347,5472,3648
2018 AndesCol/IMG_8946.jpg,15,2079.7,1272.7,2096.571203028901,1330.2420944940477,59.96440719630545,5472,3648
2018 AndesCol/IMG_8946.jpg,16,1501.2,849.4,1546.2700448543474,901.5285847981776,68.91079956170645,5472,3648
2018 AndesCol/IMG_8946.jpg,17,3488.2,696.4,3494.1409227087142,718.7345406668528,23.111171961417742,5472,3648
2018 AndesCol/IMG_8946.jpg,18,2627.23,1604.05,2702.182971710854,1620.5663510277154,76.75114213846456,5472,3648
2018 AndesCol/IMG_8946.jpg,19,3017.03,2041.61,2968.445852401408,2022.5191417875749,52.20038568026776,5472,3648
2022 2023 General/images/DSC03887_17042023193037.jpg,0,319.3,697.4,317.27292689871274,701.9391422399453,4.971200823987964,2000,1333
2022 2023 General/images/DSC03887_17042023193037.jpg,1,1409.2,688.5,1409.0169135560382,683.0562903181917,5.446787653817237,2000,1333
2022 2023 General/images/DSC03887_17042023193037.jpg,2,866.6,461.1,849.1974079862557,460.8430148485513,17.404489368117133,2000,1333
2022 2023 General/images/DSC03887_17042023193037.jpg,3,787.8,815.8,807.7955651790535,815.1579414687253,20.00587078803021,2000,1333
2022 2023 General/images/DSC03887_17042023193037.jpg,4,404.6,617.1,405.514585210922,618.3881915500388,1.5798428965021485,2000,1333
2022 2023 General/images/DSC03887_17042023193037.jpg,5,423.1,794.5,430.1152229309082,802.3801187916793,10.55033766954008,2000,1333
2022 2023 General/images/DSC03887_17042023193037.jpg,6,1389.2,598.8,1385.7927119478263,603.7697270283079,6.025595290623187,2000,1333
2022 2023 General/images/DSC03887_17042023193037.jpg,7,1350.3,722.7,1346.7527348944482,717.2393072749092,6.511701372677186,2000,1333
2022 2023 General/images/DSC03887_17042023193037.jpg,8,1685.95,705.36,1697.621893375478,702.5634204597613,12.002247793368092,2000,1333
2022 2023 General/images/DSC03887_17042023193037.jpg,9,1468.07,985.27,1483.265126005132,991.5111899172352,16.42693842122876,2000,1333
2022 2023 General/images/DSC03887_17042023193037.jpg,10,412.6,672.3,410.9849726900143,664.6045597276784,7.86308553920585,2000,1333
2022 2023 General/images/DSC03887_17042023193037.jpg,11,416.0,745.5,422.1573180340706,747.8454905838839,6.588921873249021,2000,1333
2022 2023 General/images/DSC03887_17042023193037.jpg,12,414.1,707.5,417.5814567728246,706.1924286693602,3.718908985946984,2000,1333
2022 2023 General/images/DSC03887_17042023193037.jpg,13,393.68,772.77,383.5240729311679,768.68544362379,10.946527093917716,2000,1333
2022 2023 General/images/DSC03887_17042023193037.jpg,14,561.1,798.0,566.8502564125872,807.3329682052135,10.96219614539108,2000,1333
2022 2023 General/images/DSC03887_17042023193037.jpg,15,674.5,802.1,701.4239493836749,828.0326453438029,37.38182907432629,2000,1333
2022 2023 General/images/DSC03887_17042023193037.jpg,16,554.8,702.8,568.7354371902788,719.3131704202724,21.60743406823607,2000,1333
2022 2023 General/images/DSC03887_17042023193037.jpg,17,991.9,296.9,993.4072697416268,302.9057720487804,6.192023899819474,2000,1333
2022 2023 General/images/DSC03887_17042023193037.jpg,18,0.0,0.0,990.0368426708465,787.5891855538689,1265.0967058083208,2000,1333
2022 2023 General/images/DSC03887_17042023193037.jpg,19,0.0,0.0,1122.6717360476232,803.865832330659,1380.794011903603,2000,1333
2022 2023 General/images/DSC04215_19042023191846.jpg,0,217.1,754.3,217.99324928446023,756.5195871809765,2.392584698217417,2000,1333
2022 2023 General/images/DSC04215_19042023191846.jpg,1,1392.4,647.1,1404.6661295789354,649.6476165203244,12.527900254306836,2000,1333
2022 2023 General/images/DSC04215_19042023191846.jpg,2,810.8,503.6,819.6733758804648,503.04739133062367,8.890566678085598,2000,1333
2022 2023 General/images/DSC04215_19042023191846.jpg,3,772.3,896.5,782.2156865546044,893.3194718464674,10.413289546755966,2000,1333
2022 2023 General/images/DSC04215_19042023191846.jpg,4,321.9,653.9,316.8263739727913,663.2300577306055,10.620341723334562,2000,1333
2022 2023 General/images/DSC04215_19042023191846.jpg,5,354.6,892.8,348.4135384255269,890.2103927329717,6.706591728283292,2000,1333
2022 2023 General/images/DSC04215_19042023191846.jpg,6,1351.2,573.7,1343.442571924088,578.4143028168141,9.077573541512574,2000,1333
2022 2023 General/images/DSC04215_19042023191846.jpg,7,1349.4,717.4,1347.6664360533368,716.3100551171228,2.047736263506791,2000,1333
2022 2023 General/images/DSC04215_19042023191846.jpg,8,1711.26,556.72,1715.0846846560216,550.7388766662084,7.099440052006504,2000,1333
2022 2023 General/images/DSC04215_19042023191846.jpg,9,1712.38,812.29,1711.6131072348735,807.3600142063306,4.989276945508805,2000,1333
2022 2023 General/images/DSC04215_19042023191846.jpg,10,326.8,688.1,321.9033200690087,691.1194298601977,5.752775940989369,2000,1333
2022 2023 General/images/DSC04215_19042023191846.jpg,11,337.5,794.1,337.4155430083579,800.2142185081861,6.114801791496028,2000,1333
2022 2023 General/images/DSC04215_19042023191846.jpg,12,333.0,738.1,330.33380102604,744.8661919085844,7.272549065667266,2000,1333
2022 2023 General/images/DSC04215_19042023191846.jpg,13,284.16,827.59,299.1654923621645,843.6947020205803,22.01195648284492,2000,1333
2022 2023 General/images/DSC04215_19042023191846.jpg,14,517.6,868.7,519.5730189059643,870.8817863823579,2.941597426830283,2000,1333
2022 2023 General/images/DSC04215_19042023191846.jpg,15,740.7,775.0,733.796424054085,789.1564407678588,15.750053208002573,2000,1333
2022 2023 General/images/DSC04215_19042023191846.jpg,16,500.1,730.8,517.1293299248878,759.5669045307277,33.429520995232366,2000,1333
2022 2023 General/images/DSC04215_19042023191846.jpg,17,1024.08,370.61,1029.8418897263546,370.6893077590503,5.762435504135097,2000,1333
2022 2023 General/images/DSC04215_19042023191846.jpg,18,978.8,866.6,960.3967463716544,863.066904910308,18.739330431528703,2000,1333
2022 2023 General/images/DSC04215_19042023191846.jpg,19,1151.2,899.5,1132.8967479949306,892.0773741533712,19.75106094416501,2000,1333
2022 2023 General/images/DSC04797_22042023211644.jpg,0,57.2,650.7,61.93035714169764,664.8295057593577,14.900309113965797,2000,1333
2022 2023 General/images/DSC04797_22042023211644.jpg,1,1420.0,764.3,1409.3503952026367,768.7312603570253,11.53473669798179,2000,1333
2022 2023 General/images/DSC04797_22042023211644.jpg,2,575.9,312.7,570.7952722590021,310.32323877307203,5.630918152445596,2000,1333
2022 2023 General/images/DSC04797_22042023211644.jpg,3,578.1,903.3,564.5340452802943,903.1478675509406,13.566807721021265,2000,1333
2022 2023 General/images/DSC04797_22042023211644.jpg,4,341.2,417.5,342.64061298776187,401.50731777080455,16.057435992851794,2000,1333
2022 2023 General/images/DSC04797_22042023211644.jpg,5,338.9,828.0,362.63850394715655,839.2603688523441,26.27379828536424,2000,1333
2022 2023 General/images/DSC04797_22042023211644.jpg,6,1362.6,663.9,1346.7983895159782,663.888143451818,15.80161493223016,2000,1333
2022 2023 General/images/DSC04797_22042023211644.jpg,7,1354.7,861.6,1349.8159570896878,861.730348049131,4.885782001244381,2000,1333
2022 2023 General/images/DSC04797_22042023211644.jpg,8,1774.8,544.84,1778.1964160026391,544.0082572687952,3.496775319332872,2000,1333
2022 2023 General/images/DSC04797_22042023211644.jpg,9,1827.2,853.1,1841.4522130438625,854.3371016243473,14.305802916180482,2000,1333
2022 2023 General/images/DSC04797_22042023211644.jpg,10,341.7,478.3,342.96151424976097,476.9872573213652,1.820634928440999,2000,1333
2022 2023 General/images/DSC04797_22042023211644.jpg,11,341.1,582.3,345.43315400468555,590.6886460178398,9.441695061848934,2000,1333
2022 2023 General/images/DSC04797_22042023211644.jpg,12,341.7,529.0,344.0372893150816,533.9039519857615,5.4324641205487,2000,1333
2022 2023 General/images/DSC04797_22042023211644.jpg,13,193.87,721.81,177.07519328340572,714.462449936329,18.33172181181875,2000,1333
2022 2023 General/images/DSC04797_22042023211644.jpg,14,562.2,769.2,547.5643239122755,756.6917531433119,19.25251292617773,2000,1333
2022 2023 General/images/DSC04797_22042023211644.jpg,15,863.6,547.9,835.7140764277033,515.8970675628766,42.44776104878865,2000,1333
2022 2023 General/images/DSC04797_22042023211644.jpg,16,531.6,655.1,523.5014469065566,666.9880390350836,14.38443722593948,2000,1333
2022 2023 General/images/DSC04797_22042023211644.jpg,17,664.08,266.65,688.3682494467878,256.6389449138328,26.27052121918518,2000,1333
2022 2023 General/images/DSC04797_22042023211644.jpg,18,1014.36,954.8,985.3870716500788,948.9236281133652,29.562853781725853,2000,1333
2022 2023 General/images/DSC04797_22042023211644.jpg,19,1462.5,1083.3,1421.0120059074245,1065.926445468595,44.97881780217553,2000,1333
2022 2023 General/images/DSC05403_26042023164240.jpg,0,107.6,632.5,99.38396291529877,635.5885399993113,8.777376869232153,2000,1333
2022 2023 General/images/DSC05403_26042023164240.jpg,1,1588.5,699.5,1572.3121318411322,699.3475701926009,16.188585805284823,2000,1333
